date,latitude,longitude,type,description,perpetrator,perpetrator_type,weapon,impact,categories,location,event_id,year,month,day,date_string
2025-08-09,31.3002615805,34.2814542773,Food System,09 August 2025: Five Palestinians were killed and one injured by Israeli forces while waiting to receive aid near an INGO distribution point. ,Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,116800,2025,8,9,2025-08-09
2025-08-09,31.5565964998,34.4829810867,Food System,"09 August 2025: Four Palestinians were killed and 40 injured by Israeli forces gunfire while waiting to receive aid near an INGO distribution centre._x000D_
",Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,116803,2025,8,9,2025-08-09
2025-08-09,31.2830204,34.2805069,Food System,"09 August 2025: A woman and man were killed, while waiting to receive aid, by Israeli forces gunfire.",Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,117253,2025,8,9,2025-08-09
2025-08-09,31.5011411577,34.4662570953,Food System,09 August 2025: Two Palestinians were killed and one person injured by Israeli forces while waiting to receive aid near an aid distribution point.,Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,117437,2025,8,9,2025-08-09
2025-08-09,31.5011411577,34.4662570953,Food System,"09 August 2025: Six Palestinians, including a child, were killed and eight others injured by Israeli forces gunfire while waiting to receive aid near an aid distribution point.",Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,117439,2025,8,9,2025-08-09
2025-08-10,31.524702727,34.4840411732,Food System,"10 August 2025: A group of people were fired upon by Israeli forces while waiting to receive humanitarian aid, killing four Palestinians and injuring an unspecified number of people.",Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,117442,2025,8,10,2025-08-10
2025-08-10,31.4705461623,34.432179348,Food System,"10 August 2025: Palestinians near an aid distribution point were fired upon by Israeli forces, killing five people and injuring an unspecified number of others.",Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,117441,2025,8,10,2025-08-10
2025-08-10,31.5653726898,34.4811102504,Food System,"10 August 2025: In Al Atatra neighborhood, Beit Lahia city, North Gaza governorate, Palestinians waiting for aid distributions were fired upon by Israeli forces, killing nine people and injuring an unspecified number of others.",Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,117440,2025,8,10,2025-08-10
2025-08-10,31.2985747779,34.2837827327,Food System,"10 August 2025: People were fired upon by Israeli forces while waiting to receive humanitarian aid at an INGO site, killing five and injuring an unspecified number of others. ",Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,116809,2025,8,10,2025-08-10
2025-08-10,31.2929274365,34.2498674442,Food System,"10 August 2025: Palestinians waiting for aid distributions at an INGO centre were fired upon by Israeli forces, killing one and injuring an unspecified number of others. _x000D_
",Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,116808,2025,8,10,2025-08-10
2025-08-11,31.5674203487,34.4826586608,Food System,"11 August 2025: Palestinians waiting for aid distributions were fired upon by Israeli forces, killing two people and injuring 30 others.",Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,117450,2025,8,11,2025-08-11
2025-08-11,31.551037819,34.4744143041,Food System,11 August 2025: At least eight Palestinians were killed and an unspecified number of others injured by Israeli forces while waiting to receive humanitarian aid.,Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,117449,2025,8,11,2025-08-11
2025-08-11,31.4641038358,34.4094686703,Food System,"11 August 2025: A group of people gathering to receive humanitarian aid near an aid distribution point were fired upon by Israeli forces, killing two Palestinians and injuring an unspecified number of others.",Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,117448,2025,8,11,2025-08-11
2025-08-11,31.4641038358,34.4094686703,Food System,"11  August 2025: Five Palestinians, including a child, were killed and 26 others injured by Israeli forces while waiting to receive humanitarian aid near an aid distribution point. ",Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,117443,2025,8,11,2025-08-11
2025-08-12,31.4489501671,34.4062630794,Food System,"12 August 2025: A group of volunteers securing humanitarian aid were hit by Israeli forces, killing one Palestinian and injuring at least three others.  ",Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Attack On Aid Workers Carrying Out Food-Related Programme, Attack On Distribution Site",Gaza Strip,116768,2025,8,12,2025-08-12
2025-08-12,31.2929274365,34.2498674442,Food System,"12 August 2025: Palestinians near an aid distribution site, likely close to an INGO centre, were hit by Israeli gunfire, killing one person. ",Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,116810,2025,8,12,2025-08-12
2025-08-12,31.3078884848,34.2773154849,Food System,"12 August 2025: Palestinians near an aid distribution site, likely close to the INGO site, were hit by Israeli gunfire, killing one person. _x000D_
",Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,116914,2025,8,12,2025-08-12
2025-08-12,31.5627399195,34.4785974091,Food System,"12 August 2025: Palestinians waiting for aid distribution were fired upon by Israeli forces, killing two people and injuring an unspecified number of others.",Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,117454,2025,8,12,2025-08-12
2025-08-12,31.4641038358,34.4094686703,Food System,12 August 2025: Three Palestinians were killed and seven others injured by Israeli forces while waiting to receive humanitarian aid near an aid distribution point.,Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,117451,2025,8,12,2025-08-12
2025-08-13,31.5356020826,34.4470303046,Food System,"13 August 2025: Members of the aid security committee were hit by an Israeli airstrike, killing one person and injuring three others",Israeli Defence Forces,Host Government: Military,Aerial Bomb: Plane,Aid Systems,"Attack On Aid Workers Carrying Out Food-Related Programme, Attack On Distribution Site",Gaza Strip,117492,2025,8,13,2025-08-13
2025-08-13,31.5330429765,34.4712280299,Food System,"13 August 2025: Aid protection groups were fired at by Israeli forces, killing seven Palestinians and injuring 15 others. ",Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,Attack On Distribution Site,Gaza Strip,117455,2025,8,13,2025-08-13
2025-08-13,31.4555926965,34.4149518725,Food System,"13 August 2025: People waiting for aid near an INGO site were fired upon by Israeli forces, killing seven people and injuring ten others. ",Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,116916,2025,8,13,2025-08-13
2025-08-13,31.3078884848,34.2773154849,Food System,"13 August 2025: People waiting for aid near an INGO site were fired upon by Israeli forces, killing 10 and injuring an unspecified number of others. _x000D_
",Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,116915,2025,8,13,2025-08-13
2025-08-13,31.4203604,34.3721462,Food System,"13 August 2025: A group of people waiting to receive humanitarian aid were fired upon by Israeli forces, killing four Palestinians and injuring an unspecified number of others.  ",Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,116771,2025,8,13,2025-08-13
2025-08-13,31.37366,34.37294,Food System,"13 August 2025: People waiting for aid were fired upon by Israeli forces, killing five people and injuring an unspecified number of others. ",Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,116767,2025,8,13,2025-08-13
2025-08-13,31.3443293,34.3095897,Food System,13 August 2025: At least 14 men were killed when Israeli forces opened fire towards people seeking food. ,Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,115797,2025,8,13,2025-08-13
2025-08-14,31.4247734,34.3401033,Food System,"14 August 2025: In a camp, people waiting for aid were fired upon by Israeli forces, killing one person. ",Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,116766,2025,8,14,2025-08-14
2025-08-14,31.4564896057,34.4036809248,Food System,"14 August 2025: A group of people waiting to receive humanitarian aid near an aid distribution point was shelled by Israeli forces, killing at least seven Palestinians and injuring 26 others.",Israeli Defence Forces,Host Government: Military,Shelling,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,117457,2025,8,14,2025-08-14
2025-08-14,31.5776579685,34.4929517568,Food System,14 August 2025: Seven people were killed and 15 others injured by Israeli forces while waiting for aid convoys.,Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,117456,2025,8,14,2025-08-14
2025-08-14,31.2951381112,34.2943401043,Food System,"14 August 2025: An unspecified number of aid workers were fired upon by Israeli forces in the morning, killing 12 people and injuring an unspecified number of others. ",Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,115837,2025,8,14,2025-08-14
2025-08-15,31.4554645659,34.4149734299,Food System,"15 August 2025: People near an INGO site were fired upon by Israeli forces, killing three, including two children, and injuring nine others. ",Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,116917,2025,8,15,2025-08-15
2025-08-15,31.5662502634,34.4826507568,Food System,"15 August 2025: People waiting for aid were fired upon by Israeli forces, killing seven people",Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,117480,2025,8,15,2025-08-15
2025-08-16,31.5364081294,34.484713328,Food System,16 August 2025: Three aid workers were killed and an unspecified number of others injured by Israeli forces machine gunfire near an aid distribution point.,Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Attack On Aid Workers Carrying Out Food-Related Programme, Attack On Distribution Site",Gaza Strip,117481,2025,8,16,2025-08-16
2025-08-16,31.5662502634,34.4826507568,Food System,"16 August 2025: Palestinians waiting for aid distribution were fired upon by Israeli forces, killing nine people and injuring an unspecified number of others.",Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,117478,2025,8,16,2025-08-16
2025-08-16,31.3443293,34.3095897,Food System,"16 August 2025: Two Palestinians were killed and an unspecified number injured, while waiting to receive humanitarian aid, by gunfire from Israeli forces.",Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,117255,2025,8,16,2025-08-16
2025-08-16,31.2830204,34.2805069,Food System,"16 August 2025: Two Palestinians were killed and an unspecified number injured, near an aid distribution centre, by Israeli forces gunfire.",Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,117254,2025,8,16,2025-08-16
2025-08-17,31.2948420704,34.2985460612,Food System,"17 August 2025: At least 31 people were killed when Israeli forces opened fire towards people waiting for supply trucks, between the morning and evening hours. ",Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,115839,2025,8,17,2025-08-17
2025-08-17,31.5839462347,34.4920030085,Food System,"17 August 2025: A group of people gathering to receive humanitarian aid were fired upon by Israeli forces, killing two Palestinians and injuring an unspecified number of others.",Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,117483,2025,8,17,2025-08-17
2025-08-17,31.4512178529,34.4091628915,Food System,"17 August 2025: Palestinian aid seekers were fired upon by Israeli forces, killing one person and injuring an unspecified number of others. ",Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,117482,2025,8,17,2025-08-17
2025-08-17,31.2830204,34.2805069,Food System,"17 August 2025: Three Palestinians were killed and an unspecified number injured, while waiting to receive humanitarian aid, as a result of being fired upon by Israeli forces.",Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,117256,2025,8,17,2025-08-17
2025-08-17,31.2954211095,34.2457450638,Food System,"17 August 2025: Palestinians waiting for aid near an INGO centre were fired upon by Israeli forces, killing an unspecified number of people and injuring 25 others. ",Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,117075,2025,8,17,2025-08-17
2025-08-17,31.2993081741,34.2848978478,Food System,"17 August 2025: Palestinian aid seekers near an INGO centre were fired upon by Israeli forces, killing six and injuring an unspecified number of others. _x000D_
",Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,116919,2025,8,17,2025-08-17
2025-08-18,31.4535608908,34.4105463919,Food System,"18 August 2025: Palestinian aid seekers near an aid distribution point were fired upon by Israeli forces, injuring at least 30 people. ",Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,117484,2025,8,18,2025-08-18
2025-08-18,31.2993081741,34.2848978478,Food System,"18 August 2025: Palestinian aid seekers near an INGO centre were fired upon by Israeli forces, killing five people and injuring an unspecified number of others. _x000D_
",Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,117076,2025,8,18,2025-08-18
2025-08-19,31.4556110008,34.4060835254,Food System,"19 August 2025: A group of people waiting to receive humanitarian aid, along with aid workers, were fired upon by Israeli forces, killing two Palestinian and injuring an unspecified number of others.",Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Attack On Aid Workers Carrying Out Food-Related Programme, Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,117452,2025,8,19,2025-08-19
2025-08-19,31.2993081741,34.2848978478,Food System,19 August 2025: Four Palestinian aid seekers were shot and killed near an INGO centre by Israeli forces. ,Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,117078,2025,8,19,2025-08-19
2025-08-19,31.5656652153,34.4840352452,Food System,"19 August 2025: A group of civilians waiting to receive humanitarian aid were fired upon by Israeli forces, killing at least three Palestinians, including a child, and injuring 53 others.",Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,117453,2025,8,19,2025-08-19
2025-08-20,31.5356020826,34.4470303046,Food System,"20 August 2025: People waiting for aid inside a camp were fired at by Israeli forces, killing three and injuring an unspecified number of others.",Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,117390,2025,8,20,2025-08-20
2025-08-20,31.4555011746,34.4150172072,Food System,"20 August 2025: Palestinians waiting for aid were fired at by Israeli forces, injuring an unspecified number of people.",Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,117392,2025,8,20,2025-08-20
2025-08-20,31.54977,34.5024697,Food System,"20 August 2025: People waiting for aid were fired at by Israeli forces, killing three and injuring an unspecified number of others.",Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,117391,2025,8,20,2025-08-20
2025-08-20,31.4482157917,34.393408289,Food System,"20 August 2025: The vicinity of a bakery and a school in a camp was struck by an Israeli forces drone, killing one person and injuring an unspecified number of others. . ",Israeli Defence Forces,Host Government: Military,Aerial Bomb: Drone,Food Supply,Attack On a Market/Restaurant/Supermarket/Bakery,Gaza Strip,117751,2025,8,20,2025-08-20
2025-08-20,31.532192,34.4667695,Food System,"20 August 2025: In a temporary shelter, a tent sheltering IDPs was hit by an Israeli forces airstrike, killing three people and injuring an unspecified number of others.",Israeli Defence Forces,Host Government: Military,Aerial Bomb: Plane,Food Supply,Attack On a Market/Restaurant/Supermarket/Bakery,Gaza Strip,117351,2025,8,20,2025-08-20
2025-08-21,31.54977,34.5024697,Food System,"21 August 2025: People waiting for aid were fired at by Israeli forces, killing three and injuring an unspecified number of others.",Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,117395,2025,8,21,2025-08-21
2025-08-21,31.459418229,34.4192986479,Food System,"21 August 2025: People near an aid centre were fired at by Israeli forces, killing three and injuring an unspecified number of others.",Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,117394,2025,8,21,2025-08-21
2025-08-21,31.4554645659,34.4150592036,Food System,"21 August 2025: People waiting near an INGO distribution centre were fired upon by Israeli forces, killing seven people and injuring 18._x000D_
",Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,117080,2025,8,21,2025-08-21
2025-08-21,31.3443293,34.3095897,Food System,"21 August 2025: Two men were shot and killed by Israeli forces sniper fire while attempting to receive humanitarian aid near an INGO distribution centre. _x000D_
",Israeli Defence Forces,Host Government: Military,Sniper,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,117000,2025,8,21,2025-08-21
2025-08-21,31.3443293,34.3095897,Food System,"21 August 2025: A group of people waiting for aid, including those ensuring its delivery, were bombed by Israeli forces, killing five Palestinians and injuring an unspecified number of others.  ",Israeli Defence Forces,Host Government: Military,Unspecified Explosive,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,108626,2025,8,21,2025-08-21
2025-08-22,31.54977,34.5024697,Food System,"22 August 2025: People waiting for aid were fired at by Israeli forces, killing three and injuring an unspecified number of others.",Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,117396,2025,8,22,2025-08-22
2025-08-22,31.2993081741,34.2848978478,Food System,"22 August 2025: People waiting for aid in the vicinity of an INGO site were fired upon by Israeli forces, killing five. _x000D_
",Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,117083,2025,8,22,2025-08-22
2025-08-22,31.4688624152,34.4320924638,Food System,"22  August 2025: A Palestinian was fired upon and killed, and an unspecified number of others were injured, by Israeli forces while attempting to receive humanitarian aid near an INGO site. _x000D_
",Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,117001,2025,8,22,2025-08-22
2025-08-23,31.2993081741,34.2848978478,Food System,"23 August 2025: People waiting for aid near an INGO site were fired upon by Israeli forces, killing three people and injuring an unspecified number of others. _x000D_
",Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,117084,2025,8,23,2025-08-23
2025-08-23,31.5835075322,34.4912335787,Food System,23 August 2025: At least five aid seekers were killed by Israeli forces gunfire.,Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,117485,2025,8,23,2025-08-23
2025-08-23,31.4555011746,34.4150172072,Food System,"23 August 2025: Aid seekers were fired upon by Israeli forces, killing six people and injuring an unspecified number of others. ",Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,117397,2025,8,23,2025-08-23
2025-08-23,31.5356020826,34.4470303046,Food System,"23 August 2025: A group of aid workers and people waiting for aid inside a camp were fired upon by Israeli forces, killing 12 people and injuring an unspecified number of others.",Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Attack On Aid Workers Carrying Out Food-Related Programme, Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,117495,2025,8,23,2025-08-23
2025-08-24,31.4183455,34.3502476,Food System,"24 August 2025: A team securing aid, along with a group of people waiting to receive aid, were hit by an Israeli forces airstrike, killing three Palestinians and injuring an unspecified number of others.",Israeli Defence Forces,Host Government: Military,Aerial Bomb: Plane,Aid Systems,"Attack On Aid Workers Carrying Out Food-Related Programme, Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,118747,2025,8,24,2025-08-24
2025-08-24,31.54977,34.5024697,Food System,"24 August 2025: Aid seekers were fired upon by Israeli forces, killing ten people and injuring at least 50 others. ",Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,117401,2025,8,24,2025-08-24
2025-08-24,31.4247734,34.3401033,Food System,"24 August 2025: In a camp, Palestinians waiting for aid were fired upon by Israeli forces, killing one and injuring an unspecified number of others.",Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,117400,2025,8,24,2025-08-24
2025-08-24,31.4688624152,34.4320924638,Food System,24 August 2025: Three Palestinians were killed and an unspecified number of others injured by Israeli forces gunfire while waiting to receive humanitarian aid. ,Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,117399,2025,8,24,2025-08-24
2025-08-24,31.4555011746,34.4150172072,Food System,24 August 2025: Six Palestinians were killed and 86 others injured by Israeli forces gunfire while waiting to receive humanitarian aid. ,Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,117398,2025,8,24,2025-08-24
2025-08-24,31.2993081741,34.2848978478,Food System,"24 August 2025: Aid seekers near an INGO centre were fired upon by Israeli forces, killing five people and injuring an unspecified number of others. _x000D_
",Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,117085,2025,8,24,2025-08-24
2025-08-24,31.2988681371,34.2807330507,Food System,"24 August 2025: A Palestinian was killed and an unspecified number of others injured by Israeli forces while waiting near an INGO distribution centre. _x000D_
",Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,117002,2025,8,24,2025-08-24
2025-08-25,31.5662502634,34.4826507568,Food System,25 August 2025: Two Palestinians were killed and an unspecified number of others injured by the Israeli forces while waiting to receive humanitarian aid.,Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,117486,2025,8,25,2025-08-25
2025-08-25,31.5349,34.4667,Food System,"25 August 2025: In the vicinity of a bakery, residential homes were shelled by Israeli artillery.",Israeli Defence Forces,Host Government: Military,Shelling,Food Supply,Attack On a Market/Restaurant/Supermarket/Bakery,Gaza Strip,117782,2025,8,25,2025-08-25
2025-08-25,31.4586131,34.4442171,Food System,25 August 2025: At least two Palestinians were killed by Israeli forces while waiting to receive humanitarian aid. ,Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,118756,2025,8,25,2025-08-25
2025-08-25,31.3740113035,34.3707179939,Food System,"25 August 2025: Aid seekers and aid workers were hit by an Israeli airstrike, killing five people and injuring an unspecified number of others. ",Israeli Defence Forces,Host Government: Military,Aerial Bomb: Plane,Aid Systems,"Attack On Aid Workers Carrying Out Food-Related Programme, Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,118750,2025,8,25,2025-08-25
2025-08-26,31.3782508,34.3355147,Food System,"26 August 2025: In a temporary shelter, a tent sheltering IDPs  was hit by an Israeli forces airstrike, killing six people.",Israeli Defence Forces,Host Government: Military,Aerial Bomb: Plane,Food Supply,Damage/Destruction Of Commercial Food Transport,Gaza Strip,117462,2025,8,26,2025-08-26
2025-08-26,31.4544395149,34.4118959709,Food System,"26 August 2025: Aid seekers were fired upon by Israeli forces, killing seven people.",Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,117520,2025,8,26,2025-08-26
2025-08-26,31.3042217809,34.2836962182,Food System,"26 August 2025: Six Palestinians were killed and an unspecified number of others were injured by Israeli forces gunfire while waiting to receive humanitarian aid near an INGO centre._x000D_
",Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,117003,2025,8,26,2025-08-26
2025-08-26,31.3740113035,34.3707179939,Food System,"26 August 2025: Aid seekers were hit by an Israeli forces airstrike, killing one person and injuring an unspecified number of others, including aid providers.",Israeli Defence Forces,Host Government: Military,Aerial Bomb: Plane,Aid Systems,"Attack On Aid Workers Carrying Out Food-Related Programme, Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,118762,2025,8,26,2025-08-26
2025-08-26,31.4988,34.4699,Food System,"26 August 2025: A local market was struck by Israeli airstrikes and shelled by Israeli artillery, killing five people and injuring others.",Israeli Defence Forces,Host Government: Military,Aerial Bomb: Plane,Food Supply,"Violence Affecting Marketgoers, Attack On a Market/Restaurant/Supermarket/Bakery",Gaza Strip,117787,2025,8,26,2025-08-26
2025-08-27,31.4525,34.3756,Food System,27 August 2025: Agricultural land was struck by Israeli airstrikes.,Israeli Defence Forces,Host Government: Military,UXO,Food Production,Damage/Destruction Of Agricultural Land,Gaza Strip,117804,2025,8,27,2025-08-27
2025-08-27,31.5323114055,34.5001829413,Food System,27 August 2025: Four Palestinians were killed by Israeli force fire while seeking aid.,Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,117527,2025,8,27,2025-08-27
2025-08-27,31.4544395149,34.4118959709,Food System,27 August 2025: One Palestinian was killed by Israeli forces while waiting to receive humanitarian aid near an aid distribution point.,Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,117526,2025,8,27,2025-08-27
2025-08-27,31.4544395149,34.4118959709,Food System,"27 August 2025: Aid seekers near a distribution point were fired upon by Israeli forces, killing two people and injuring an unspecified number of others.",Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,117525,2025,8,27,2025-08-27
