FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
A,Annual,TTO,Trinidad and Tobago,FAO_FS_22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",INT_USD_CAP,International Dollar per capita,FAO_FS,Suite of Food Security Indicators,0,Units,A,Normal value,PU,Public,19662.7,20392.9,21904.9,24942.8,26792.2,29574.3,33391.5,34838.3,35871.3,34256.2,35190.2,34814.4,36950.8,38033.9,39299.1,38951.9,35955.5,34153.9,33753.6,33793.7,30723.4,30424.7,30793.4,31193.9,31689.7
A,Annual,TUN,Tunisia,FAO_FS_22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",INT_USD_CAP,International Dollar per capita,FAO_FS,Suite of Food Security Indicators,0,Units,A,Normal value,PU,Public,9134.4,9380.6,9407.5,9752.0,10263.8,10529.1,10983.9,11613.9,11990.2,12229.8,12458.3,12068.7,12436.4,12588.0,12824.0,12802.8,12803.9,12953.5,13163.6,13249.2,11955.6,12444.3,12702.5,12623.0,12713.5
A,Annual,TUR,Turkiye,FAO_FS_22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",INT_USD_CAP,International Dollar per capita,FAO_FS,Suite of Food Security Indicators,0,Units,A,Normal value,PU,Public,14737.4,13718.3,14427.8,15083.1,16377.0,17659.9,18693.9,19605.2,19516.4,18320.4,19564.8,21439.1,22181.1,23756.3,24595.7,25746.4,26246.5,27852.0,28305.5,28132.1,28378.6,31338.3,32748.3,34282.5,35294.4
A,Annual,TUV,Tuvalu,FAO_FS_22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",INT_USD_CAP,International Dollar per capita,FAO_FS,Suite of Food Security Indicators,0,Units,A,Normal value,PU,Public,3721.9,3705.6,4042.9,3838.4,3704.9,3488.5,3532.4,3737.9,3933.4,3638.2,3506.1,3687.4,3558.2,3690.2,3696.0,4088.8,4333.2,4464.3,4575.9,5292.0,5154.5,5353.0,5498.2,5812.4,
A,Annual,TZA,Tanzania,FAO_FS_22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",INT_USD_CAP,International Dollar per capita,FAO_FS,Suite of Food Security Indicators,0,Units,A,Normal value,PU,Public,1839.9,1899.7,1982.6,2059.8,2155.2,2253.1,2334.1,2423.6,2493.3,2560.8,2654.8,2779.7,2822.5,2924.9,3027.6,3111.4,3214.2,3319.4,3392.7,3484.6,3449.8,3493.1,3547.0,3620.8,3713.3
A,Annual,UGA,Uganda,FAO_FS_22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",INT_USD_CAP,International Dollar per capita,FAO_FS,Suite of Food Security Indicators,0,Units,A,Normal value,PU,Public,1487.0,1517.0,1598.6,1649.1,1709.4,1765.0,1899.0,1999.1,2110.1,2188.3,2244.6,2384.5,2405.1,2420.9,2470.5,2520.0,2554.2,2543.8,2613.9,2689.4,2678.0,2684.9,2724.9,2791.1,2881.9
A,Annual,UKR,Ukraine,FAO_FS_22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",INT_USD_CAP,International Dollar per capita,FAO_FS,Suite of Food Security Indicators,0,Units,A,Normal value,PU,Public,10364.1,11379.4,12092.8,13342.9,15021.1,15610.6,16901.5,18374.0,18884.0,16092.8,16811.8,17784.0,17848.7,17889.1,16978.8,15403.7,15856.8,16310.4,16979.0,17636.6,17092.5,17846.4,13787.1,15917.0,16319.8
A,Annual,URY,Uruguay,FAO_FS_22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",INT_USD_CAP,International Dollar per capita,FAO_FS,Suite of Food Security Indicators,0,Units,A,Normal value,PU,Public,18752.1,17986.9,16572.8,16694.4,17519.4,18811.3,19560.1,20803.9,22249.4,23138.1,24879.8,26099.3,26953.3,28119.5,28935.1,28941.6,29332.6,29762.4,29757.9,30010.6,27788.2,29431.9,30804.7,31059.3,32038.8
A,Annual,USA,United States,FAO_FS_22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",INT_USD_CAP,International Dollar per capita,FAO_FS,Suite of Food Security Indicators,0,Units,A,Normal value,PU,Public,55038.6,55017.3,55436.1,56498.2,58131.6,59604.8,60676.6,61306.6,60798.4,58715.0,59789.4,60245.5,61134.5,61958.7,63018.8,64359.5,65017.7,66155.6,67719.8,69112.6,67342.1,71307.4,72679.3,74158.7,75491.6
A,Annual,UZB,Uzbekistan,FAO_FS_22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",INT_USD_CAP,International Dollar per capita,FAO_FS,Suite of Food Security Indicators,0,Units,A,Normal value,PU,Public,3410.7,3509.7,3604.7,3711.8,3939.5,4161.0,4413.7,4764.6,5115.6,5439.6,5760.8,6100.3,6435.6,6797.8,7145.1,7529.8,7840.0,8047.1,8349.0,8755.1,8727.4,9247.6,9607.6,10007.7,10450.2
A,Annual,VCT,St. Vincent and the Grenadines,FAO_FS_22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",INT_USD_CAP,International Dollar per capita,FAO_FS,Suite of Food Security Indicators,0,Units,A,Normal value,PU,Public,9999.1,10177.8,10736.1,11475.3,11979.9,12320.1,13233.4,13732.4,13850.4,13723.8,13175.7,13168.9,13398.0,13804.2,14054.8,14523.6,15212.6,15533.2,16139.1,16365.3,15763.7,16200.9,16835.0,17858.2,18714.2
A,Annual,VNM,Viet Nam,FAO_FS_22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",INT_USD_CAP,International Dollar per capita,FAO_FS,Suite of Food Security Indicators,0,Units,A,Normal value,PU,Public,4349.2,4570.3,4809.6,5090.3,5421.1,5776.4,6098.2,6418.5,6659.1,6914.3,7274.7,7652.6,7979.9,8324.2,8751.9,9248.0,9743.2,10290.5,10936.9,11628.6,11851.4,12048.9,12979.8,13545.9,14415.2
A,Annual,VUT,Vanuatu,FAO_FS_22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",INT_USD_CAP,International Dollar per capita,FAO_FS,Suite of Food Security Indicators,0,Units,A,Normal value,PU,Public,3342.2,3148.3,2911.0,2962.0,3005.8,3089.4,3270.7,3283.4,3381.4,3396.7,3359.8,3391.0,3350.8,3292.2,3302.3,3357.6,3397.8,3465.9,3482.0,3512.1,3260.0,3135.8,3222.8,3118.4,3169.2
A,Annual,WSM,Samoa,FAO_FS_22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",INT_USD_CAP,International Dollar per capita,FAO_FS,Suite of Food Security Indicators,0,Units,A,Normal value,PU,Public,4638.6,4941.1,5183.5,5425.4,5568.3,5914.9,6017.5,6013.3,6182.8,6104.1,6427.3,6616.8,6312.0,6262.3,6247.9,6432.4,6887.3,6919.0,6805.0,7033.5,6745.3,6214.0,5843.8,6340.6,6894.9
A,Annual,ZAF,South Africa,FAO_FS_22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",INT_USD_CAP,International Dollar per capita,FAO_FS,Suite of Food Security Indicators,0,Units,A,Normal value,PU,Public,11197.5,11401.4,11711.9,11937.7,12356.3,12877.3,13460.7,14033.4,14315.2,13927.7,14182.3,14451.9,14581.6,14699.1,14661.3,14559.5,14519.0,14591.4,14571.4,14370.2,13266.8,13711.3,13777.2,13690.4,13598.8
A,Annual,ZMB,Zambia,FAO_FS_22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",INT_USD_CAP,International Dollar per capita,FAO_FS,Suite of Food Security Indicators,0,Units,A,Normal value,PU,Public,2220.6,2269.0,2299.3,2383.9,2471.7,2564.5,2673.5,2796.4,2908.1,3065.8,3266.5,3335.6,3474.6,3535.2,3585.6,3576.9,3598.2,3612.5,3647.0,3591.6,3391.6,3503.0,3585.1,3673.5,3716.0
A,Annual,ZWE,Zimbabwe,FAO_FS_22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",INT_USD_CAP,International Dollar per capita,FAO_FS,Suite of Food Security Indicators,0,Units,A,Normal value,PU,Public,4071.0,4102.1,3701.5,3036.1,2828.8,2642.2,2519.8,2396.0,1949.0,2176.9,2563.5,2875.9,3301.2,3319.8,3352.4,3366.6,3345.3,3453.5,3573.0,3294.8,2987.3,3184.8,3323.1,3442.2,3450.1
